out_path,rel_path,file_name,eye_label,x0,y0,x1,y1,out_size,pad_scale,screen_x,screen_y,rvec_x,rvec_y,rvec_z,tvec_x,tvec_y,tvec_z,fc_x,fc_y,fc_z,gt_x,gt_y,gt_z,gaze_dx,gaze_dy,gaze_dz,gaze_ux,gaze_uy,gaze_uz,subject_id
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day21_0624.jpg_R.png,day21/0624.jpg,day21_0624.jpg_R.png,right,530,278,625,374,64,0.4,200.0,770.0,-0.046782,0.179523,0.012279,11.973372,-16.449994,433.296182,11.59849,6.38835,432.257789,72.647296,168.884975,-32.563145,61.048806,162.496625,-464.820934,0.123039,0.327498,-0.936807,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day02_0590.jpg_R.png,day02/0590.jpg,day02_0590.jpg_R.png,right,646,343,741,439,64,0.4,792.0,143.0,-0.082876,-0.112601,-0.025334,64.398683,11.63358,451.283742,65.082506,34.412875,449.427711,-60.630751,30.066033,-18.004758,-125.713257,-4.346842,-467.432469,-0.259705,-0.00898,-0.965646,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day06_0235.jpg_R.png,day06/0235.jpg,day06_0235.jpg_R.png,right,569,328,659,419,64,0.4,973.0,239.0,-0.032645,0.200407,0.033641,27.354708,6.167336,469.829514,26.516391,29.007314,469.165145,-100.835584,51.978589,-15.557443,-127.351975,22.971275,-484.722588,-0.253841,0.045787,-0.966162,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day16_0650.jpg_L.png,day16/0650.jpg,day16_0650.jpg_L.png,left,690,324,788,421,64,0.4,89.0,126.0,-0.197334,0.114527,0.002323,18.146372,4.0276,451.754628,17.836449,26.449287,447.284655,96.196849,24.560482,-29.988624,78.3604,-1.888805,-477.273279,0.162013,-0.003905,-0.986781,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day08_0177.jpg_L.png,day08/0177.jpg,day08_0177.jpg_L.png,left,667,338,761,431,64,0.4,505.0,361.0,-0.199454,0.11387,-0.039166,9.213136,11.253012,475.522285,9.84211,33.647815,470.952166,3.819524,78.135018,-24.463866,-6.022586,44.487203,-495.416032,-0.012107,0.089431,-0.995919,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day23_0020.jpg_L.png,day23/0020.jpg,day23_0020.jpg_L.png,left,640,212,747,318,64,0.4,773.0,97.0,0.095086,0.193383,-0.027058,-4.501207,-39.30864,406.75026,-3.677985,-16.554925,408.847756,-56.478283,19.730323,-18.01146,-52.800298,36.285248,-426.859216,-0.122325,0.084064,-0.988924,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day05_0180.jpg_L.png,day05/0180.jpg,day05_0180.jpg_L.png,left,654,263,761,369,64,0.4,867.0,117.0,-0.007562,-0.235837,0.018934,2.045849,-19.805692,399.272089,1.637243,3.054589,399.049973,-77.414598,24.431791,-16.532532,-79.051841,21.377202,-415.582505,-0.18663,0.050469,-0.981133,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day10_0847.jpg_L.png,day10/0847.jpg,day10_0847.jpg_L.png,left,692,189,795,292,64,0.4,619.0,48.0,-0.003338,0.093453,-0.016863,18.981329,-53.42024,436.822087,19.362751,-30.558604,436.727887,-22.209061,8.396543,-20.321317,-41.571812,38.955147,-457.049204,-0.090258,0.084577,-0.992321,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day17_0804.jpg_L.png,day17/0804.jpg,day17_0804.jpg_L.png,left,639,314,742,416,64,0.4,1241.0,55.0,-0.078361,0.267487,-0.085801,-5.295792,3.391974,414.569184,-3.599586,26.103713,412.542227,-160.982115,11.469002,-9.662231,-157.382529,-14.634711,-422.204458,-0.349102,-0.032462,-0.936522,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day25_0183.jpg_L.png,day25/0183.jpg,day25_0183.jpg_L.png,left,665,327,760,422,64,0.4,104.0,481.0,-0.083588,0.123077,-0.00126,5.204104,4.942784,428.139155,5.115402,27.728045,426.233181,93.521202,104.00636,-32.202941,88.4058,76.278315,-458.436122,0.186876,0.16124,-0.969061,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day17_0228.jpg_L.png,day17/0228.jpg,day17_0228.jpg_L.png,left,713,298,817,402,64,0.4,86.0,20.0,-0.093478,0.111873,0.037662,25.377208,-6.769206,415.555972,24.399987,15.979909,413.474732,96.665794,0.842197,-29.301988,72.265807,-15.137712,-442.77672,0.160988,-0.033723,-0.98638,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day12_0352.jpg_L.png,day12/0352.jpg,day12_0352.jpg_L.png,left,686,400,766,479,64,0.4,853.0,711.0,-0.13994,0.198233,-0.032329,20.721346,41.102981,528.116485,21.137633,63.733334,524.875715,-73.167562,157.26906,-20.910705,-94.305195,93.535726,-545.78642,-0.167888,0.166518,-0.971641,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day06_0283.jpg_R.png,day06/0283.jpg,day06_0283.jpg_R.png,right,531,327,612,409,64,0.4,379.0,766.0,-0.062082,0.108433,0.003521,5.356201,2.134119,518.465973,5.199049,24.954984,517.05453,32.699626,168.423802,-29.453769,27.500577,143.468818,-546.508299,0.048614,0.253615,-0.966083,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day01_0973.jpg_L.png,day01/0973.jpg,day01_0973.jpg_L.png,left,638,386,737,486,64,0.4,976.0,584.0,-0.104446,0.243208,-0.093991,-4.129558,34.994506,445.730242,-2.297102,57.635282,443.113724,-100.852591,129.158511,-17.908694,-98.555489,71.523229,-461.022418,-0.206687,0.149996,-0.966841,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day03_0977.jpg_R.png,day03/0977.jpg,day03_0977.jpg_R.png,right,538,300,632,393,64,0.4,268.0,234.0,0.005424,0.310295,-0.0141,13.073016,-7.944828,449.686662,13.409344,14.917596,449.759068,56.460966,49.152461,-27.659318,43.051622,34.234865,-477.418386,0.089583,0.071237,-0.993428,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day17_0222.jpg_L.png,day17/0222.jpg,day17_0222.jpg_L.png,left,738,307,841,410,64,0.4,463.0,351.0,-0.088208,0.029131,0.057536,37.040223,-4.359715,421.971303,35.697933,18.378625,419.977591,13.172036,75.796395,-25.117254,-22.525897,57.41777,-445.094845,-0.05013,0.12778,-0.990535,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day25_0336.jpg_R.png,day25/0336.jpg,day25_0336.jpg_R.png,right,470,273,582,385,64,0.4,1033.0,158.0,-0.042685,0.092644,0.000565,-4.55485,-12.717643,373.642103,-4.612927,10.126552,372.668397,-114.376496,34.005127,-13.960374,-109.763569,23.878575,-386.628771,-0.272626,0.059308,-0.96029,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day13_0323.jpg_L.png,day13/0323.jpg,day13_0323.jpg_L.png,left,687,349,789,451,64,0.4,178.0,409.0,-0.437324,-0.033726,-0.000833,15.115855,14.997722,423.737493,15.300238,35.711064,414.055951,76.873501,88.080008,-30.427544,61.573263,52.368944,-444.483495,0.136292,0.115919,-0.983863,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day02_0819.jpg_R.png,day02/0819.jpg,day02_0819.jpg_R.png,right,535,364,611,440,64,0.4,1275.0,171.0,-0.096107,0.268207,-0.010359,4.95113,19.254426,510.309017,4.892085,42.013336,508.109636,-168.349152,37.499266,-9.884846,-173.241237,-4.51407,-517.994482,-0.317167,-0.008264,-0.948334,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day24_0678.jpg_L.png,day24/0678.jpg,day24_0678.jpg_L.png,left,684,396,765,477,64,0.4,21.0,460.0,-0.145928,-0.004922,0.006765,20.201619,38.521415,528.888088,20.055682,61.142883,525.56293,112.001206,99.107847,-33.485538,91.945524,37.964964,-559.048468,0.161924,0.06686,-0.984536,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day08_0280.jpg_L.png,day08/0280.jpg,day08_0280.jpg_L.png,left,678,316,773,411,64,0.4,925.0,95.0,-0.128548,0.088041,0.027013,13.238428,-1.021879,456.30666,12.494229,21.646283,453.406769,-90.397686,19.651126,-15.380824,-102.891915,-1.995157,-468.787593,-0.21438,-0.004157,-0.976741,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day08_0536.jpg_L.png,day08/0536.jpg,day08_0536.jpg_L.png,left,682,296,781,396,64,0.4,994.0,264.0,-0.098262,-0.02555,-0.028963,13.745349,-6.900267,432.864543,14.435033,15.844881,430.630415,-105.474021,57.621678,-15.370047,-119.909054,41.776797,-446.000462,-0.258579,0.09009,-0.96178,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day06_0152.jpg_L.png,day06/0152.jpg,day06_0152.jpg_L.png,left,678,324,763,408,64,0.4,363.0,264.0,-0.076238,0.003467,-0.0056,16.775527,1.342013,516.645654,16.900416,24.14025,514.903949,35.320431,56.09324,-26.232824,18.420015,31.95299,-541.136773,0.033961,0.058911,-0.997685,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day10_0530.jpg_L.png,day10/0530.jpg,day10_0530.jpg_L.png,left,739,431,821,514,64,0.4,671.0,69.0,-0.501245,0.074244,0.090855,51.400572,56.044217,537.620664,48.997567,76.007426,526.734682,-33.772063,13.219965,-19.572391,-82.76963,-62.787461,-546.307073,-0.14884,-0.112907,-0.982394,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day09_0583.jpg_R.png,day09/0583.jpg,day09_0583.jpg_R.png,right,575,461,639,525,64,0.4,39.0,110.0,-0.195923,0.038767,-0.049384,21.219276,84.250361,661.299126,22.253971,106.650287,656.829063,107.323048,20.860348,-30.737944,85.069077,-85.789939,-687.567007,0.121858,-0.12289,-0.98491,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day23_0756.jpg_R.png,day23/0756.jpg,day23_0756.jpg_R.png,right,587,301,682,397,64,0.4,1021.0,726.0,-0.084188,-0.04189,0.019831,37.717663,-5.455677,433.788856,37.305213,17.323875,431.857371,-110.624884,161.03133,-18.123029,-147.930097,143.707455,-449.9804,-0.298853,0.290323,-0.909065,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day17_0115.jpg_L.png,day17/0115.jpg,day17_0115.jpg_L.png,left,666,347,761,443,64,0.4,594.0,688.0,-0.404182,0.096884,0.040136,7.574399,13.421628,461.134663,6.241911,34.427816,452.203073,-15.420621,151.496854,-25.209243,-21.662532,117.069038,-477.412316,-0.044027,0.237929,-0.970284,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day21_0180.jpg_R.png,day21/0180.jpg,day21_0180.jpg_R.png,right,509,260,599,350,64,0.4,441.0,185.0,-0.066319,0.15094,-0.004914,-0.853174,-28.74824,473.270536,-0.855502,-5.933672,471.752564,17.766977,38.610756,-24.339812,18.622479,44.544428,-496.092376,0.037362,0.089368,-0.995298,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day12_0440.jpg_L.png,day12/0440.jpg,day12_0440.jpg_L.png,left,689,374,784,470,64,0.4,606.0,510.0,-0.103652,0.0972,0.00524,18.416577,26.702895,462.219583,18.182188,49.444973,459.863368,-18.434761,111.709305,-23.762905,-36.616949,62.264332,-483.626273,-0.074883,0.127332,-0.989029,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day01_0125.jpg_R.png,day01/0125.jpg,day01_0125.jpg_R.png,right,529,355,619,446,64,0.4,1120.0,656.0,-0.155355,0.000513,-0.018979,9.387876,16.672399,468.736099,9.819156,39.257939,465.198284,-132.84703,145.612913,-15.931182,-142.666186,106.354974,-481.129466,-0.278111,0.207327,-0.937907,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day21_0282.jpg_R.png,day21/0282.jpg,day21_0282.jpg_R.png,right,552,287,642,377,64,0.4,225.0,332.0,-0.279151,-0.018085,-0.006593,20.816485,-15.894273,487.809053,21.022607,6.085159,481.510575,66.24083,70.969812,-29.082132,45.218223,64.884653,-510.592707,0.087517,0.12558,-0.988216,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day15_0343.jpg_L.png,day15/0343.jpg,day15_0343.jpg_L.png,left,746,323,858,436,64,0.4,259.0,395.0,-0.281719,0.103246,-0.155786,36.987719,11.429406,393.734565,40.152935,33.120855,387.232933,58.773572,85.144567,-28.935606,18.620637,52.023712,-416.168539,0.044354,0.123919,-0.991301,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day03_1033.jpg_L.png,day03/1033.jpg,day03_1033.jpg_L.png,left,646,268,751,372,64,0.4,1181.0,143.0,0.016812,0.423459,-0.1355,-0.75697,-13.411633,410.94757,2.320092,9.243735,410.674187,-147.427965,31.008287,-11.308055,-149.748057,21.764552,-421.982242,-0.33404,0.04855,-0.941308,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day24_0183.jpg_L.png,day24/0183.jpg,day24_0183.jpg_L.png,left,614,245,725,355,64,0.4,1053.0,218.0,-0.030094,0.419254,-0.10636,-13.914899,-20.544024,388.111833,-11.700457,2.183478,386.943223,-118.725621,47.474903,-14.033966,-107.025164,45.291425,-400.977189,-0.256361,0.108488,-0.960474,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day03_0244.jpg_R.png,day03/0244.jpg,day03_0244.jpg_R.png,right,547,434,637,525,64,0.4,300.0,286.0,-0.211753,0.06852,-0.00831,17.808833,53.576585,462.591269,17.832085,75.9303,457.782983,49.419165,60.861793,-27.470608,31.58708,-15.068507,-485.253591,0.064925,-0.030972,-0.997409,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day10_0857.jpg_R.png,day10/0857.jpg,day10_0857.jpg_R.png,right,542,200,639,296,64,0.4,701.0,522.0,-0.258951,0.097226,-0.021262,17.993684,-52.837515,441.160529,18.187629,-30.73935,435.291778,-39.609332,114.623684,-22.211043,-57.796961,145.363034,-457.502821,-0.119537,0.300643,-0.946216,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day16_0869.jpg_L.png,day16/0869.jpg,day16_0869.jpg_L.png,left,700,277,804,382,64,0.4,664.0,115.0,-0.027892,0.134913,-0.006814,20.879054,-14.225362,426.648409,20.991402,8.63024,426.002178,-32.123175,23.492697,-20.013283,-53.114577,14.862457,-446.015461,-0.118187,0.033071,-0.992441,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day26_0537.jpg_R.png,day26/0537.jpg,day26_0537.jpg_R.png,right,548,379,647,478,64,0.4,66.0,401.0,-0.197197,0.054014,0.052456,21.873667,28.701169,417.840382,20.561836,51.091916,413.39715,101.848831,86.019206,-32.299925,81.286995,34.92729,-445.697075,0.178891,0.076866,-0.980862,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day03_0550.jpg_R.png,day03/0550.jpg,day03_0550.jpg_R.png,right,576,473,653,550,64,0.4,1198.0,650.0,-0.074284,-0.382291,-0.151312,25.025977,66.494652,494.834563,28.705907,89.039526,493.836794,-150.262445,144.459715,-14.546609,-178.968352,55.420189,-508.383403,-0.330318,0.102288,-0.938311,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day01_0146.jpg_R.png,day01/0146.jpg,day01_0146.jpg_R.png,right,536,419,600,484,64,0.4,1222.0,395.0,-0.340789,0.128247,0.014877,-1.859811,53.772834,611.407153,-2.686655,75.322235,603.807915,-156.099737,87.47719,-12.357391,-153.413082,12.154955,-616.165306,-0.24156,0.019139,-0.970197,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day16_0062.jpg_L.png,day16/0062.jpg,day16_0062.jpg_L.png,left,662,297,760,394,64,0.4,648.0,760.0,-0.097764,0.071355,-0.00463,5.815634,-8.151569,452.122672,5.841594,14.604062,449.888988,-27.333443,167.733253,-24.781097,-33.175037,153.129191,-474.670085,-0.066369,0.306344,-0.949605,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day21_0221.jpg_L.png,day21/0221.jpg,day21_0221.jpg_L.png,left,695,333,790,429,64,0.4,581.0,248.0,-0.081205,0.104844,0.005797,20.682029,7.766833,454.772126,20.452675,30.556184,452.927767,-13.351964,53.042268,-22.368477,-33.804639,22.486084,-475.296244,-0.070865,0.047138,-0.996371,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day08_0589.jpg_L.png,day08/0589.jpg,day08_0589.jpg_L.png,left,665,305,737,378,64,0.4,897.0,441.0,-0.407155,-0.054268,-0.007567,12.452697,-13.766519,594.050255,12.869965,7.229123,585.004945,-83.4958,96.979648,-18.27271,-96.365765,89.750525,-603.277655,-0.156062,0.145349,-0.976995,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day21_0275.jpg_L.png,day21/0275.jpg,day21_0275.jpg_L.png,left,719,249,818,348,64,0.4,537.0,122.0,-0.224612,0.089634,-0.006508,31.325601,-29.244251,450.7702,31.243907,-6.953692,445.677748,-3.772545,24.750894,-22.248365,-35.016452,31.704586,-467.926113,-0.074455,0.067413,-0.994943,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day01_0412.jpg_L.png,day01/0412.jpg,day01_0412.jpg_L.png,left,630,480,702,552,64,0.4,1013.0,110.0,-0.196568,0.334877,-0.149942,-7.453729,93.359501,583.039284,-4.865209,115.535772,578.107617,-110.004681,23.219617,-13.970362,-105.139472,-92.316155,-592.077979,-0.172817,-0.15174,-0.973195,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day21_0441.jpg_L.png,day21/0441.jpg,day21_0441.jpg_L.png,left,702,241,801,340,64,0.4,459.0,331.0,-0.175189,0.002005,-0.002824,22.847073,-32.768163,441.379147,22.907318,-10.253223,437.393847,14.026733,71.312929,-25.046816,-8.880585,81.566152,-462.440663,-0.018908,0.17367,-0.984622,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day24_0215.jpg_L.png,day24/0215.jpg,day24_0215.jpg_L.png,left,790,307,903,420,64,0.4,343.0,241.0,-0.068593,0.196277,0.06382,54.904118,-1.864168,394.715268,53.303043,20.900884,393.301868,39.739521,50.899951,-26.416934,-13.563522,29.999067,-419.718802,-0.032217,0.071255,-0.996938,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day16_0690.jpg_L.png,day16/0690.jpg,day16_0690.jpg_L.png,left,664,318,744,398,64,0.4,1049.0,602.0,-0.262558,-0.112243,-0.045065,8.377764,-2.386696,519.756134,9.728466,19.672614,513.893439,-117.106977,133.361735,-16.777354,-126.835443,113.689121,-530.670793,-0.227574,0.203987,-0.952155,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day17_0384.jpg_L.png,day17/0384.jpg,day17_0384.jpg_L.png,left,626,465,697,535,64,0.4,988.0,575.0,-0.475834,-0.013777,-0.042275,-9.445234,87.054734,627.810412,-8.441472,107.360068,617.346443,-103.547159,127.174379,-17.639427,-95.105687,19.814311,-634.98587,-0.148053,0.030845,-0.988498,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day23_0439.jpg_R.png,day23/0439.jpg,day23_0439.jpg_R.png,right,518,318,613,413,64,0.4,257.0,409.0,-0.119068,-0.029125,-0.020629,6.121126,0.278112,449.179289,6.631188,22.976393,446.470662,59.246303,88.271366,-29.067545,52.615115,65.294973,-475.538207,0.108962,0.135221,-0.984806,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day12_0142.jpg_R.png,day12/0142.jpg,day12_0142.jpg_R.png,right,414,244,495,326,64,0.4,851.0,586.0,-0.296133,-0.13399,-0.055572,-59.291174,-43.966292,543.029662,-57.593885,-22.129785,536.46499,-72.957674,129.303108,-20.074521,-15.363789,151.432893,-556.539511,-0.026628,0.262458,-0.964576,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day09_0121.jpg_R.png,day09/0121.jpg,day09_0121.jpg_R.png,right,431,281,517,367,64,0.4,805.0,231.0,-0.5529,0.129699,-0.30167,-52.656569,-31.828193,541.51899,-47.016518,-13.344343,529.298275,-63.365025,49.782141,-18.393874,-16.348507,63.126484,-547.692149,-0.02964,0.114451,-0.992987,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day12_0323.jpg_L.png,day12/0323.jpg,day12_0323.jpg_L.png,left,690,351,788,448,64,0.4,333.0,507.0,-0.355623,-0.040993,-0.00644,17.080633,15.432503,435.308351,17.389643,36.866582,427.352628,42.473806,110.376965,-28.441754,25.084163,73.510383,-455.794382,0.054252,0.158988,-0.985789,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day12_0205.jpg_R.png,day12/0205.jpg,day12_0205.jpg_R.png,right,520,289,622,391,64,0.4,1064.0,88.0,-0.219292,0.069948,-0.067932,6.264811,-14.462132,476.543035,7.628688,7.803232,471.522859,-121.425865,18.421997,-12.93916,-129.054553,10.618765,-484.462019,-0.257353,0.021175,-0.966085,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day05_0226.jpg_R.png,day05/0226.jpg,day05_0226.jpg_R.png,right,498,308,589,399,64,0.4,565.0,520.0,-0.129763,0.07413,-0.014936,-3.688293,-5.555228,451.504666,-3.457822,17.115093,448.536134,-9.267559,113.846881,-24.538377,-5.809737,96.731788,-473.074511,-0.012031,0.200315,-0.979658,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day02_0659.jpg_L.png,day02/0659.jpg,day02_0659.jpg_L.png,left,665,396,750,480,64,0.4,1237.0,325.0,-0.180518,0.317048,-0.021424,10.253042,39.355866,517.895925,10.085012,61.847268,513.782855,-159.57904,71.855304,-11.611619,-169.664052,10.008036,-525.394474,-0.307251,0.018124,-0.951456,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day03_0519.jpg_L.png,day03/0519.jpg,day03_0519.jpg_L.png,left,653,459,730,536,64,0.4,61.0,398.0,-0.403807,0.102952,-0.017626,4.560012,76.545275,564.171775,4.48302,97.569468,555.183664,102.958803,85.336028,-32.365106,98.475783,-12.23344,-587.54877,0.165264,-0.02053,-0.986036,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day16_0058.jpg_L.png,day16/0058.jpg,day16_0058.jpg_L.png,left,663,264,771,373,64,0.4,748.0,594.0,0.049549,-0.247753,-0.006453,7.879256,-18.14246,413.578257,7.885633,4.69416,414.717347,-49.96025,130.843128,-21.903403,-57.845883,126.148968,-436.62075,-0.126261,0.275347,-0.953017,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day09_0400.jpg_R.png,day09/0400.jpg,day09_0400.jpg_R.png,right,435,363,511,440,64,0.4,1113.0,81.0,-0.377517,-0.125547,-0.150459,-54.175818,17.298981,573.220451,-50.30464,38.304128,565.059167,-132.372427,16.974865,-12.046862,-82.067787,-21.329263,-577.106029,-0.140695,-0.036566,-0.989377,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day05_0355.jpg_R.png,day05/0355.jpg,day05_0355.jpg_R.png,right,467,310,549,393,64,0.4,294.0,733.0,-0.324223,0.003892,0.02484,-24.642204,-5.436332,495.323234,-25.214504,16.230448,488.040937,51.603197,160.836178,-30.687217,76.817701,144.60573,-518.728154,0.14122,0.26584,-0.953617,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day14_0047.jpg_R.png,day14/0047.jpg,day14_0047.jpg_R.png,right,539,316,643,420,64,0.4,437.0,211.0,-0.118172,-0.025171,0.038185,18.638636,3.071385,428.4262,17.801837,25.760313,425.72045,18.708659,44.416977,-24.58976,0.906822,18.656664,-450.31021,0.002012,0.041395,-0.999141,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day24_0736.jpg_R.png,day24/0736.jpg,day24_0736.jpg_R.png,right,578,419,650,491,64,0.4,913.0,422.0,-0.328579,0.074576,0.000372,27.067118,53.828318,591.600415,26.781275,75.470663,584.229121,-87.101794,92.768315,-17.864933,-113.883069,17.297652,-602.094054,-0.185776,0.028217,-0.982187,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day24_1021.jpg_L.png,day24/1021.jpg,day24_1021.jpg_L.png,left,671,273,778,379,64,0.4,380.0,356.0,-0.046137,0.161288,-0.01859,9.014178,-15.099454,419.809419,9.352351,7.737338,418.72529,31.701205,76.713793,-26.580938,22.348854,68.976455,-445.306228,0.049535,0.152883,-0.987002,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day26_0412.jpg_R.png,day26/0412.jpg,day26_0412.jpg_R.png,right,567,463,637,532,64,0.4,213.0,613.0,-0.603053,0.095474,-0.089529,20.253035,72.954989,569.327032,21.535038,91.703814,556.302179,69.449738,133.797314,-31.245856,47.9147,42.0935,-587.548035,0.081074,0.071224,-0.99416,p00
C:\Users\jayfo\OneDrive\Desktop\EyeTrackpad\outputs\preprocessed\p00\eyes\day15_0011.jpg_L.png,day15/0011.jpg,day15_0011.jpg_L.png,left,634,330,729,426,64,0.4,266.0,20.0,-0.153088,0.007091,-0.011534,-6.728593,6.863701,463.405974,-6.478289,29.459791,459.918451,56.502559,1.278201,-26.203256,62.980848,-28.18159,-486.121707,0.128272,-0.057397,-0.990077,p00
